enrolment_id,total_interaction_percent,total_attendance_percent,topic_one_percent,topic_two_percent,topic_three_percent,topic_four_percent,total_assessment_score_percent,gpa
6484849,91,57,67,5,45,61,67,5
9352173,73,50,12,36,31,51,48,3
5553204,47,44,4,50,78,66,49,3
7226877,31,63,34,85,31,65,49,3
7265606,36,59,66,65,44,17,46,3
8072448,75,68,73,60,88,81,70,5
5049230,9,27,76,29,73,54,30,2
8456549,67,53,90,65,28,22,59,4
9579693,50,32,26,8,77,80,46,3
5237377,42,40,71,67,95,70,55,4
5373268,27,43,24,44,14,37,35,2
7355606,17,57,80,0,56,67,41,2
8608049,87,42,62,59,39,17,58,4
6155863,52,37,84,96,42,43,55,4
7026995,66,46,43,80,62,33,58,4
9419130,43,41,24,32,9,53,37,2
6826057,66,31,60,39,96,65,55,4
7071972,66,64,51,63,16,82,62,4
8228275,70,28,25,37,69,15,41,2
9061106,80,54,72,65,4,70,61,4
6795023,64,54,12,40,78,11,51,4
7992606,27,40,31,54,51,31,32,2
9116176,24,71,2,71,64,6,43,2
8345093,55,65,14,60,99,37,56,4
8403567,69,51,31,14,30,4,48,3
8527449,89,55,39,24,95,17,61,4
9369754,30,53,54,29,72,41,45,3
6179902,56,65,41,7,53,8,46,3
7262469,91,36,39,17,99,80,60,4
8410352,37,62,48,94,88,56,53,4
9515845,59,52,7,65,86,37,54,4
6335309,48,39,66,91,15,20,45,3
6750753,66,63,28,36,1,36,51,4
9886426,95,58,20,25,85,83,68,5
5525722,13,45,86,48,51,83,40,2
5969453,42,35,79,49,13,70,42,2
8551319,74,53,37,24,75,94,64,4
6298115,53,32,34,49,83,92,48,3
6834250,52,71,10,74,39,26,54,4
7549161,45,63,90,88,42,50,57,4
8760786,46,47,77,93,65,3,51,4
7388499,52,56,17,50,50,6,49,3
8582831,63,70,1,25,56,62,57,4
8884444,25,46,90,65,52,54,47,3
5344831,47,49,27,94,65,80,54,4
7148866,59,50,45,96,0,67,53,4
7963634,56,56,72,10,77,52,54,4
6672654,52,56,13,38,64,1,47,3
8672526,54,31,4,99,79,26,45,3
8810899,41,40,41,75,2,28,43,2
9833654,65,74,59,77,44,75,67,5
6126957,66,45,28,11,40,74,51,4
6770536,65,70,59,3,28,71,57,4
7318163,92,63,93,58,17,18,68,5
9034575,48,27,11,95,46,49,43,2
7296779,22,42,44,30,89,44,35,2
7972361,29,50,13,15,21,50,33,2
9967086,87,56,79,65,64,87,72,5
7459313,44,36,70,34,5,18,36,2
8373291,90,30,27,63,17,93,56,4
8735505,56,68,5,16,20,93,51,4
9435268,29,45,10,22,41,19,28,2
5259527,42,53,44,13,68,10,37,2
7965820,53,73,1,76,30,37,52,4
9339911,48,48,68,69,41,15,49,3
9790733,73,47,58,40,31,22,52,4
5483446,56,58,24,89,40,12,55,4
6894134,89,36,12,68,44,76,59,4
9067836,58,67,44,14,12,11,49,3
7064444,56,55,27,68,68,65,58,4
7489010,91,39,72,64,83,16,63,4
8423262,33,48,28,71,69,15,42,2
5485682,34,27,49,85,76,51,42,2
5800299,31,44,45,67,84,39,44,2
8834567,54,42,69,48,3,18,43,2
7660877,56,59,70,97,7,8,56,4
7819326,63,76,70,74,85,82,74,5
9718953,25,37,83,93,25,65,41,2
6664091,39,56,89,29,24,53,48,3
8097488,78,42,29,73,86,28,58,4
8359763,50,38,44,51,64,94,50,4
7609576,94,59,87,32,56,48,70,5
9139621,29,54,26,38,63,83,45,3
9780710,56,40,18,28,48,79,49,3
7807758,57,47,7,11,51,0,44,2
8631950,66,45,53,91,29,81,57,4
8995835,41,40,84,74,56,24,46,3
5035229,58,43,37,50,2,17,43,2
6383760,46,63,70,35,31,38,52,4
7311184,64,61,83,11,73,75,59,4
9382360,42,28,8,55,26,41,34,2
5870956,32,33,47,87,28,29,34,2
6962151,31,53,20,97,65,35,49,3
8288904,39,47,32,99,33,11,45,3
9377909,19,44,7,5,26,5,24,2
6879519,49,68,90,62,17,28,52,4
7154092,9,59,17,32,19,69,33,2
7709720,17,56,84,11,50,34,40,2
9976580,60,49,7,83,13,33,51,4
5731493,45,48,67,66,15,4,41,2
6573279,49,65,61,25,43,12,47,3
9349589,72,31,20,89,26,74,51,4
6387803,25,61,14,66,0,14,34,2
6546443,37,50,25,62,2,69,42,2
9005473,27,37,23,87,33,96,40,2
5890144,60,60,50,28,31,67,55,4
6162218,64,71,92,79,39,52,65,5
6731395,60,38,82,65,57,78,54,4
6427954,58,41,74,85,76,71,59,4
7071252,61,61,19,87,41,56,53,4
7992814,81,39,37,50,46,77,56,4
9611678,82,52,35,53,60,69,62,4
7353786,39,36,93,70,56,36,46,3
7847552,65,44,70,56,65,15,56,4
9099316,45,38,54,60,63,79,47,3
5015385,32,55,14,74,67,56,48,3
5972107,11,48,73,17,49,12,30,2
7485824,42,49,3,4,59,59,39,2
8184969,76,58,4,89,69,59,63,4
5045620,49,47,2,84,42,39,46,3
8683196,18,29,40,48,33,12,27,2
9850835,84,42,86,36,5,83,57,4
5937783,41,39,29,77,54,51,44,2
7752651,58,59,19,3,42,24,46,3
9186653,60,33,99,96,19,64,57,4
6596936,56,52,73,84,60,57,60,4
7600226,31,37,64,62,13,32,36,2
8923391,40,58,48,9,44,74,49,3
5410488,34,49,84,47,95,65,50,4
6383138,42,60,3,68,37,65,49,3
8962865,31,48,75,18,49,5,40,2
6313983,49,45,47,94,94,76,54,4
8819090,9,44,7,38,69,59,31,2
9347016,53,55,59,70,65,33,53,4
9362522,64,60,36,46,21,20,51,4
5478071,64,59,0,98,85,43,61,4
8161298,60,46,72,69,78,94,59,4
8277996,18,65,31,62,15,19,40,2
8582364,41,43,75,28,98,66,49,3
6008127,46,22,51,12,33,52,36,2
7297055,54,53,40,36,13,83,48,3
8287028,49,50,13,34,82,90,50,4
5470450,46,60,46,86,33,78,55,4
6830471,54,26,83,70,82,26,48,3
9364424,35,62,28,59,77,96,54,4
9751867,76,40,45,53,21,99,59,4
5100320,71,39,85,95,29,58,58,4
5710436,59,56,72,8,34,17,51,4
6459073,51,36,40,47,66,37,46,3
5979278,78,61,68,37,14,16,58,4
6502104,62,55,88,63,7,95,60,4
8163292,55,61,20,43,18,0,45,3
8837586,57,65,31,51,39,53,56,4
5456757,30,28,3,1,22,55,24,2
8844359,28,33,22,20,69,39,31,2
9487430,41,58,21,25,59,42,50,4
7505408,50,25,42,69,95,52,49,3
7868078,39,47,25,11,8,0,34,2
8411482,30,48,87,25,71,56,43,2
8879663,4,70,86,11,14,78,39,2
6845548,39,38,43,37,76,17,38,2
7557726,66,57,7,71,30,31,48,3
8493621,56,51,70,51,83,86,58,4
9760723,56,54,17,9,86,79,50,4
6460932,67,50,21,14,87,63,56,4
6909665,69,44,26,71,73,61,60,4
9054076,88,48,4,67,72,63,64,4
5989394,29,47,3,77,14,68,37,2
7040431,49,53,24,9,19,9,38,2
8354757,11,57,13,47,57,64,37,2
9961016,30,48,81,1,2,32,35,2
5557154,47,68,83,30,44,87,57,4
6229228,7,51,10,73,7,90,32,2
7201776,31,44,99,20,31,73,46,3
8746146,51,61,6,28,88,21,50,4
6678676,56,41,62,33,93,36,48,3
6924463,75,34,67,94,98,44,62,4
7354546,78,35,93,79,93,75,63,4
6289403,6,29,94,37,27,78,29,2
7097299,14,47,81,94,48,92,45,3
8608540,49,79,87,36,7,84,59,4
8820421,19,50,97,99,56,86,53,4
5355769,36,39,82,69,86,56,51,4
6979159,44,61,59,96,54,48,58,4
7819379,81,53,91,83,5,92,68,5
5008586,4,64,46,74,27,93,45,3
5986125,71,74,54,38,26,82,64,4
6323622,63,45,39,59,53,17,50,4
9964622,36,36,7,0,8,23,28,2
5521187,71,56,59,1,81,11,52,4
5961244,17,38,63,15,17,7,24,2
7831907,45,56,83,19,29,46,47,3
9113126,50,60,71,90,31,2,49,3
5511237,82,52,77,12,87,43,60,4
5685235,43,59,76,3,3,41,40,2
8346394,22,42,55,98,61,87,42,2
9601312,43,68,7,98,36,28,55,4
5238181,36,40,82,74,65,43,45,3
8467401,40,51,75,89,13,60,47,3
8846796,50,57,66,16,15,85,47,3
8950511,30,45,26,21,36,49,38,2
5861529,28,78,60,73,16,37,51,4
6482916,56,57,70,86,76,91,65,5
6839879,78,46,38,20,49,74,57,4
7977754,65,26,60,59,14,1,40,2
5362516,44,52,68,45,37,84,51,4
7968267,59,63,87,89,4,28,61,4
8309634,45,32,20,59,60,47,41,2
8410604,42,53,42,16,19,44,41,2
7832595,46,55,51,59,41,48,53,4
8707344,55,49,29,59,22,48,46,3
9843134,30,41,35,1,33,12,30,2
6661677,12,33,45,91,97,35,36,2
8402256,58,48,64,17,47,48,49,3
8795815,71,47,58,13,51,3,47,3
5928089,63,55,43,99,20,59,56,4
6317057,73,62,10,59,15,37,56,4
8425663,83,81,36,65,40,65,71,5
5388893,43,56,84,65,25,47,50,4
5654583,44,58,49,9,66,8,42,2
5883339,33,32,36,83,30,9,36,2
7874694,59,35,79,79,36,96,57,4
7258311,40,35,70,26,73,54,42,2
7902598,80,61,70,72,57,59,65,5
9398547,47,59,24,96,1,69,52,4
7079375,46,67,14,45,19,99,55,4
7711048,66,40,88,65,71,3,54,4
7771584,36,62,9,58,47,41,45,3
7085478,71,69,80,15,18,56,58,4
7164566,27,20,65,97,18,44,33,2
8612908,24,43,18,10,6,52,26,2
8862767,93,56,59,82,88,64,72,5
5220305,46,46,62,38,21,75,47,3
5419460,37,36,68,24,23,92,41,2
6868858,60,49,47,77,31,84,58,4
9841947,8,59,65,7,55,20,36,2
6143428,88,54,73,83,45,10,66,5
8276436,26,69,29,54,41,94,50,4
8360361,56,70,94,36,97,51,66,5
8246486,53,47,31,43,87,43,52,4
8469973,29,31,13,74,82,2,35,2
9313996,39,39,14,68,17,49,37,2
6232115,67,66,91,57,13,83,62,4
7188673,18,61,41,19,28,37,36,2
8203984,93,54,27,1,52,62,57,4
8453001,50,75,43,70,67,68,64,4
8490877,51,36,24,43,8,7,35,2
9288603,54,51,87,14,8,78,53,4
5398458,20,60,95,82,96,1,47,3
7428620,46,51,16,53,93,93,51,4
8041289,67,46,99,94,97,90,70,5
6397977,12,40,27,38,90,66,35,2
6998656,42,55,54,88,58,9,50,4
7047372,100,51,78,59,34,38,69,5
7592701,60,23,2,27,11,2,29,2
6481748,16,39,37,14,24,26,29,2
7094265,43,60,84,34,51,46,49,3
7717831,30,45,68,84,18,69,47,3
9734416,36,53,7,23,58,30,40,2
5541425,84,30,77,78,22,18,53,4
8933592,45,43,74,37,84,79,53,4
9963561,51,33,70,68,85,0,47,3
9963981,23,54,46,1,3,83,35,2
6866628,4,50,78,6,99,97,42,2
7591434,77,69,5,11,78,6,54,4
8086530,80,61,55,26,11,5,55,4
8382324,85,28,21,83,54,93,61,4
6422396,77,53,33,22,97,51,61,4
8433763,89,52,22,60,64,53,62,4
9367211,25,50,92,12,46,6,42,2
5899383,30,60,98,50,34,53,49,3
6114075,5,51,85,83,68,16,40,2
9051090,78,45,5,31,48,9,50,4
9580681,31,67,4,59,50,20,45,3
5194839,54,40,43,19,46,39,44,2
5200225,82,59,1,1,89,84,61,4
7701142,56,51,85,92,98,40,61,4
5933754,65,44,18,92,76,85,57,4
7152216,51,58,54,39,55,9,47,3
7724353,2,70,3,43,16,52,35,2
8304743,7,68,2,35,76,5,35,2
5483467,34,73,48,64,31,68,55,4
8100839,69,66,57,88,6,48,59,4
8785147,15,40,85,65,64,52,40,2
9707472,54,47,84,34,78,61,54,4
5153666,19,38,82,85,59,72,46,3
5333313,15,61,35,51,36,83,45,3
8053035,38,37,20,36,75,13,39,2
7197803,42,31,86,47,2,50,37,2
7518478,58,84,19,79,48,67,65,5
8170526,48,47,81,75,95,77,61,4
9132819,54,53,90,65,23,1,49,3
7764572,35,20,63,81,28,31,33,2
8500243,86,32,11,43,47,66,53,4
9006536,73,49,89,21,53,42,59,4
9707413,77,56,59,33,46,77,63,4
5432289,50,54,89,46,27,80,57,4
8794503,84,60,50,12,4,20,55,4
8914434,79,47,94,62,43,9,58,4
6134334,53,44,72,26,45,7,45,3
8146434,7,33,47,66,79,20,34,2
8506354,55,44,91,69,13,52,51,4
9476570,75,61,63,91,58,98,71,5
6186786,86,39,88,92,95,16,63,4
7747988,58,92,93,83,11,44,67,5
9021268,59,59,61,10,16,30,47,3
5563151,34,44,27,63,80,27,43,2
6075188,79,48,21,27,30,47,53,4
6229801,8,48,11,36,57,33,29,2
5419557,40,32,75,6,38,4,37,2
5467244,94,70,33,84,69,1,71,5
7108513,76,36,46,81,46,63,59,4
8409051,72,66,90,90,48,43,66,5
5101909,39,72,19,12,29,32,46,3
8311210,60,64,96,49,54,4,60,4
9932663,38,56,4,17,71,55,43,2
6483763,50,63,35,22,2,0,46,3
6613760,59,32,78,38,44,75,48,3
8077658,69,44,64,9,40,15,50,4
5613903,77,50,3,81,74,7,57,4
5652638,49,28,6,73,55,53,45,3
9228443,45,86,66,88,33,45,64,4
5113278,58,33,59,92,69,97,58,4
7388956,55,66,90,72,7,67,60,4
7537796,68,54,40,71,58,33,55,4
5405059,82,34,83,87,63,95,65,5
5720276,79,56,52,43,87,86,69,5
8477732,55,41,87,29,25,21,42,2
5388336,55,59,73,80,63,0,54,4
7022505,69,57,99,27,83,90,66,5
7506573,46,63,22,8,75,54,47,3
8782221,24,54,40,76,32,35,41,2
8260908,34,55,0,89,64,89,49,3
8610942,76,38,57,28,11,3,44,2
9312796,54,30,76,53,57,34,49,3
9337790,68,28,83,43,55,20,51,4
5205444,51,64,7,54,75,2,51,4
5670911,70,39,13,94,94,49,58,4
8064775,40,44,52,42,12,28,38,2
6470184,46,45,14,67,39,34,40,2
7755271,32,63,12,48,10,23,39,2
8894225,36,74,60,60,39,64,54,4
6858920,12,22,70,6,59,18,23,2
7012787,88,67,2,15,38,28,60,4
7946598,13,51,88,27,1,92,36,2
8746427,23,46,18,36,41,26,33,2
6094835,51,66,8,16,45,75,51,4
9471967,30,63,31,16,64,16,43,2
9905332,83,30,74,56,34,12,53,4
6327658,27,16,0,84,99,64,34,2
6825666,70,64,68,34,76,99,67,5
9101305,51,52,13,48,6,36,42,2
5697589,55,48,96,24,27,72,53,4
6665630,89,39,3,64,25,14,49,3
7884442,96,43,78,20,19,51,56,4
5030007,44,48,61,78,51,36,50,4
5045315,68,61,99,20,72,7,59,4
7872617,24,58,80,38,50,48,46,3
9643565,70,58,37,82,39,47,59,4
6235202,12,61,35,28,41,18,36,2
6408297,34,37,2,54,43,74,36,2
6667332,48,37,32,10,14,62,36,2
9835654,66,23,25,96,79,21,49,3
6124258,76,36,10,48,24,67,52,4
6633044,75,48,77,6,84,44,59,4
8013887,59,59,89,31,80,78,63,4
8539966,35,38,32,98,26,48,43,2
5242432,47,37,33,59,99,41,47,3
8054016,56,63,55,63,98,14,57,4
8306075,83,57,23,75,50,0,57,4
5729012,77,57,2,98,48,58,60,4
7240976,30,35,53,2,54,57,40,2
7552164,44,28,3,24,63,44,34,2
6325881,55,43,29,90,60,21,52,4
7689237,41,44,5,30,56,62,41,2
9055368,49,70,34,19,90,67,53,4
5164004,57,42,57,33,51,42,50,4
5529914,53,49,53,46,92,19,52,4
7880188,43,38,34,31,95,39,41,2
9425074,87,55,96,96,29,14,64,4
5725247,46,42,66,6,4,22,35,2
6127261,33,44,33,27,28,25,34,2
6382471,18,24,99,45,16,35,31,2
6914323,37,70,96,35,94,16,57,4
7204501,26,71,66,22,82,71,52,4
8194245,88,34,78,7,34,36,54,4
9964974,55,41,70,11,17,49,46,3
6605437,21,38,23,79,12,25,31,2
7036971,65,63,86,94,40,33,65,5
7457453,40,51,75,72,94,60,55,4
9796333,33,40,0,56,67,72,43,2
5742949,55,53,3,45,60,79,56,4
6029311,79,34,74,10,63,20,50,4
9904008,80,28,99,7,80,36,51,4
5852496,78,36,7,68,5,87,50,4
7397962,26,44,13,40,39,73,37,2
8979907,7,53,60,97,11,96,40,2
9570645,91,59,14,7,1,87,57,4
6862466,32,73,40,72,13,80,51,4
6980118,12,59,8,39,15,6,31,2
7825795,29,63,29,49,66,69,48,3
5087716,45,54,48,19,12,30,43,2
5828448,58,45,89,98,77,71,63,4
7602239,74,32,28,95,75,62,54,4
6074484,38,29,58,56,78,78,45,3
7032039,66,64,64,58,68,69,67,5
9082186,53,53,80,75,79,63,60,4
6608650,70,31,50,52,29,25,47,3
7747352,30,82,97,40,97,73,60,4
9407511,41,61,51,34,87,14,49,3
7060061,57,19,58,92,60,79,48,3
9159827,24,32,87,75,33,37,37,2
9268402,33,54,55,73,50,28,46,3
5194792,23,41,96,51,79,75,48,3
6517928,64,48,89,34,67,72,58,4
6970426,30,66,84,89,6,61,52,4
5340063,64,41,38,45,12,90,48,3
5429200,85,47,1,74,89,99,64,4
5648538,23,23,93,23,23,43,31,2
8046663,57,18,38,48,74,54,41,2
6229186,48,45,25,49,49,84,47,3
7688016,76,40,81,81,96,34,63,4
9524327,89,41,17,3,28,8,49,3
9585716,45,57,76,93,43,81,61,4
7004754,61,47,88,47,29,89,58,4
7049449,68,49,56,36,77,68,57,4
9831287,29,43,4,55,20,96,42,2
5790196,74,45,60,71,83,81,61,4
6402284,36,63,78,85,18,88,54,4
7295557,42,30,17,77,83,70,45,3
9341452,49,66,86,47,56,43,56,4
6250900,30,50,50,32,53,74,45,3
6422036,41,48,23,9,48,88,43,2
7242755,43,49,45,53,43,36,45,3
8148002,76,49,29,49,86,62,60,4
5163458,65,49,17,71,92,15,54,4
6690087,10,46,37,84,94,59,41,2
6993281,84,68,66,3,76,86,70,5
5021059,59,38,54,40,28,39,46,3
5554730,90,63,92,16,34,43,65,5
6152274,43,42,7,6,14,51,36,2
7102490,38,34,74,49,73,89,47,3
7591937,49,71,31,13,66,69,54,4
8457161,63,57,71,56,90,83,65,5
6782264,63,27,67,21,27,84,44,2
8989485,44,57,43,84,96,17,54,4
9775477,49,47,96,60,63,82,56,4
7976728,61,66,79,90,55,50,65,5
8454612,31,65,10,7,95,90,49,3
8510311,27,66,82,45,18,51,44,2
9012538,38,58,80,41,62,30,47,3
5512271,83,64,45,66,69,49,66,5
6177374,49,46,74,24,80,83,52,4
6559111,62,73,19,98,46,74,61,4
7222223,48,63,6,72,83,80,58,4
5003749,21,22,47,91,37,27,33,2
7138348,57,49,90,44,98,21,56,4
8130009,76,56,15,24,40,18,53,4
9165529,52,31,85,32,73,90,48,3
6778138,54,59,84,35,54,2,52,4
7751296,52,58,66,50,43,22,51,4
8191006,24,48,73,89,29,19,37,2
5929009,59,46,10,1,39,20,40,2
7300481,21,73,38,57,61,52,52,4
8055080,44,56,3,75,24,43,42,2
9634891,80,60,21,60,19,62,61,4
5595318,56,54,39,13,81,46,54,4
8237346,67,40,81,1,54,88,53,4
9653850,70,42,91,56,31,24,53,4
7312048,24,65,52,20,38,55,41,2
8442528,41,27,21,28,44,0,33,2
9855639,49,41,37,88,18,88,52,4
6707747,53,36,91,59,19,7,43,2
6727916,27,33,76,85,35,19,34,2
7528474,58,62,16,82,23,47,53,4
9823742,51,52,77,75,26,10,51,4
7260667,85,39,26,25,89,36,59,4
8225878,40,50,2,85,9,17,39,2
8398916,36,42,92,48,41,29,42,2
8640000,85,74,28,88,40,58,70,5
5035060,15,56,87,11,77,77,41,2
6374086,10,31,96,87,15,87,36,2
9103893,97,29,63,56,72,20,59,4
5793741,62,44,10,57,51,89,49,3
6445192,44,32,65,53,27,21,38,2
7737736,25,38,89,43,87,56,41,2
8190690,12,65,25,23,7,69,35,2
6488161,73,44,82,17,33,90,60,4
8192588,68,44,90,33,62,67,57,4
9919324,44,44,65,37,43,75,46,3
6317387,47,49,38,89,82,93,55,4
7860014,20,15,61,94,51,34,32,2
9987699,84,33,91,19,64,39,58,4
6430963,69,59,56,93,31,77,66,5
7416334,38,40,20,95,14,97,47,3
8942449,55,41,67,32,41,71,48,3
9924303,86,64,15,80,48,37,68,5
7017638,42,46,17,63,42,91,50,4
7573930,83,39,64,70,51,21,56,4
8482970,60,36,97,31,10,82,52,4
8865683,34,50,58,87,96,12,47,3
5874075,26,56,95,59,0,50,43,2
9621005,88,80,57,36,27,29,68,5
9672320,70,41,98,97,35,67,60,4
9944137,41,58,0,23,9,68,42,2
5831405,39,47,28,15,64,89,45,3
8297170,41,44,76,30,43,51,46,3
8527717,57,45,95,45,94,37,52,4
7284231,67,25,78,2,17,53,40,2
7462670,16,53,29,47,71,33,39,2
8678774,56,34,61,3,54,25,40,2
6203319,48,38,28,65,64,94,48,3
6568995,16,53,34,91,92,37,43,2
7112999,24,51,13,22,9,74,33,2
5068132,18,44,74,23,75,63,40,2
6015191,29,55,1,84,97,69,51,4
6627309,44,57,2,76,71,87,51,4
5852084,31,62,87,45,18,85,45,3
7618194,9,66,97,90,71,50,49,3
9509498,56,73,13,10,24,87,52,4
5385122,48,38,72,58,41,72,47,3
5875308,44,49,93,69,68,87,61,4
7035673,53,37,77,51,37,59,53,4
9637108,46,49,88,23,62,94,53,4
5513763,44,46,26,47,64,92,50,4
6401777,18,73,30,86,61,31,49,3
7100428,65,64,30,28,62,28,57,4
9663226,49,50,77,21,56,5,46,3
6872212,26,49,89,47,55,42,47,3
7557644,82,55,34,81,90,72,70,5
8345923,65,19,55,94,93,38,51,4
8451180,40,69,19,1,39,31,42,2
6180610,17,52,29,83,32,48,39,2
7605808,29,52,70,26,79,84,51,4
9183736,54,37,56,32,60,82,50,4
5650621,52,36,66,2,42,34,40,2
7348013,70,57,77,35,51,1,57,4
7984264,38,47,77,56,2,74,42,2
6931994,13,82,56,52,68,16,46,3
7227488,94,38,2,81,47,40,57,4
7252284,15,56,63,31,38,85,42,2
5854455,58,43,91,15,98,95,59,4
8658353,36,40,72,36,26,18,37,2
8757022,66,44,87,41,0,80,54,4
9714760,16,49,76,18,79,57,40,2
6931538,32,61,73,10,0,55,43,2
8682200,26,73,73,30,27,45,48,3
8871307,87,38,23,77,19,58,55,4
9494883,46,56,38,44,27,36,47,3
6175684,40,68,88,1,62,77,52,4
7234831,53,62,44,46,76,29,55,4
7928515,16,45,12,77,93,96,46,3
9259267,32,41,99,48,32,98,51,4
5045841,39,43,74,27,2,1,39,2
5298768,75,65,78,41,82,17,67,5
5743374,51,54,70,42,79,90,55,4
6204003,47,59,19,22,51,64,49,3
5113069,85,38,92,90,17,75,66,5
6442557,35,51,93,84,49,44,51,4
9740499,80,45,67,28,18,55,55,4
5947141,68,57,45,63,59,40,56,4
6759300,39,37,63,96,0,68,42,2
7979892,49,58,56,71,8,71,53,4
8734175,23,41,84,66,36,47,41,2
5463560,30,55,60,76,0,18,39,2
6238478,68,68,34,91,87,92,70,5
6827036,44,60,81,57,84,28,55,4
6628265,31,35,41,81,22,81,39,2
9005455,49,41,95,36,52,87,54,4
9934696,62,37,74,86,81,10,55,4
6570166,80,42,92,35,24,55,56,4
7375309,75,58,75,88,71,1,64,4
8965376,44,57,75,29,26,74,50,4
9040567,60,67,94,28,90,27,60,4
7589795,10,48,46,47,61,6,32,2
8726373,34,55,83,9,7,62,43,2
8778061,16,43,9,65,80,36,35,2
6093217,44,67,60,38,52,47,52,4
7704034,60,58,84,51,28,20,52,4
9882041,27,42,80,15,56,12,34,2
5756077,89,47,66,44,76,51,67,5
6803089,39,25,44,21,0,80,34,2
8009394,51,62,9,0,43,71,46,3
5457571,38,36,99,93,56,71,49,3
7872697,35,64,93,49,86,20,52,4
8563323,66,45,14,22,16,28,40,2
5440656,58,47,58,15,40,46,49,3
8391968,53,64,43,36,23,58,50,4
9439089,72,55,61,60,48,2,54,4
9666811,60,47,54,52,20,26,48,3
5465956,48,54,35,26,45,46,45,3
6639906,74,63,32,95,9,65,61,4
6926363,62,48,52,38,98,53,53,4
9294669,82,52,69,2,32,49,60,4
5820735,30,23,30,53,41,4,28,2
6660061,15,55,58,62,30,9,35,2
8218187,39,48,17,4,97,89,43,2
8419521,64,42,69,34,20,10,45,3
5929321,73,33,62,39,97,56,57,4
7255805,42,52,34,4,98,40,48,3
8379892,41,34,75,99,52,10,45,3
9294111,23,42,52,44,10,3,31,2
5819446,46,32,40,82,17,12,39,2
6404310,46,54,69,24,48,40,51,4
7918222,38,41,33,14,19,56,36,2
8132132,57,56,7,4,43,98,49,3
5388408,71,44,56,48,82,80,57,4
8796879,28,61,40,42,95,27,47,3
9006066,32,52,64,43,7,39,38,2
9516249,47,58,86,81,4,14,49,3
5700313,44,27,31,6,14,1,28,2
5957587,36,50,63,27,76,65,47,3
8579999,36,40,31,42,35,50,36,2
9736554,14,37,86,16,67,37,34,2
7484734,39,52,48,1,87,49,46,3
9174006,13,56,91,30,10,65,39,2
9694464,65,45,13,51,40,61,50,4
5639577,12,23,47,29,18,57,27,2
7538783,70,61,23,75,38,90,61,4
8758574,10,51,93,3,93,12,34,2
5276026,45,51,17,75,51,5,41,2
6290753,41,65,77,6,48,55,52,4
7988759,42,65,45,84,41,62,55,4
6076475,53,50,83,3,20,85,52,4
6262204,42,39,67,65,32,65,46,3
9060739,11,51,56,71,83,19,38,2
9109565,28,38,56,92,94,43,46,3
7105017,63,63,4,20,7,16,42,2
8075856,50,72,57,87,33,41,58,4
9985677,70,58,19,80,7,44,55,4
5909576,16,49,81,59,44,69,41,2
7062537,48,67,66,61,83,32,57,4
8840455,42,72,77,38,6,82,55,4
7103927,18,37,75,48,70,68,40,2
7715125,17,44,14,48,47,46,36,2
9334941,7,62,9,53,18,50,33,2
5242848,64,42,30,74,44,29,51,4
5745141,68,46,62,77,71,26,57,4
6446893,81,32,3,10,48,66,49,3
7566921,49,34,73,94,53,73,53,4
6165627,16,41,50,22,47,61,34,2
6358518,55,40,89,39,15,74,51,4
7215394,67,40,89,55,40,39,56,4
9468181,65,46,64,28,90,89,60,4
5506301,32,48,33,57,9,59,41,2
5953228,74,32,21,86,37,37,50,4
7784402,35,39,31,20,11,47,34,2
5283891,79,49,56,51,20,15,57,4
5865227,46,64,66,20,39,85,56,4
6320081,45,27,7,45,91,16,37,2
8670872,60,68,15,96,88,14,59,4
7101439,30,45,6,92,33,88,42,2
7549010,62,43,92,16,22,79,49,3
8926582,70,53,87,96,64,84,72,5
8930458,58,20,74,22,31,44,41,2
5024659,25,69,18,85,69,17,49,3
5052742,28,41,85,69,67,8,43,2
6927480,72,52,5,43,49,46,52,4
8208041,8,66,58,6,89,60,41,2
5336653,76,55,31,90,95,64,65,5
6333909,44,51,11,62,58,25,43,2
6486066,20,51,79,35,62,10,37,2
9899837,68,61,51,42,41,63,57,4
5004107,35,48,77,15,28,76,42,2
6053780,92,34,9,0,23,85,47,3
6055146,70,57,12,28,56,34,54,4
9337550,84,56,76,10,66,24,63,4
5611732,18,53,12,68,44,87,40,2
5759667,70,60,99,49,49,83,66,5
8183349,58,58,86,12,30,39,52,4
9019783,61,38,16,43,20,65,46,3
5215343,41,32,32,59,86,50,44,2
7642129,48,50,55,3,59,87,50,4
8532778,61,20,61,14,67,29,39,2
8562082,74,72,3,48,86,68,66,5
7628895,31,60,9,95,3,72,46,3
8513622,1,69,20,54,7,24,28,2
8800259,34,57,17,81,16,2,43,2
9417979,84,43,59,7,0,42,50,4
5228890,26,55,49,55,45,7,39,2
6966126,8,46,7,19,74,52,33,2
8694935,17,48,20,45,90,62,40,2
5701474,6,41,26,89,8,35,30,2
6825463,45,59,8,24,67,39,45,3
9909011,38,53,52,36,78,1,41,2
5217720,54,40,58,99,98,19,55,4
7416243,33,54,12,71,65,74,47,3
9430837,24,50,15,40,56,18,33,2
5285564,46,47,77,13,15,20,42,2
5820086,65,33,71,33,25,38,46,3
6220682,63,36,28,43,43,55,46,3
7437311,40,26,46,55,71,84,43,2
8774301,62,53,84,8,96,50,60,4
9564799,16,62,78,33,80,86,50,4
6506832,44,44,55,9,99,36,44,2
7160090,20,48,24,44,38,82,39,2
