enrolment_id,total_interaction_percent,total_attendance_percent,survey_rating_percent,satisfaction_rate_percent,is_satisfied
6712252,85,36,88,58,1
8156706,31,50,49,46,0
8986807,68,66,69,46,0
5414911,56,41,44,37,0
6515343,15,43,71,45,0
7830479,62,55,51,49,0
8903982,89,69,71,53,1
5405186,68,51,96,64,1
6060914,48,47,80,54,1
7972623,54,58,91,66,1
9823839,66,60,84,72,1
5474570,40,51,79,55,1
6752359,81,67,92,68,1
8301418,77,35,67,57,1
5453680,52,67,77,80,1
5537133,30,53,100,77,1
6124464,48,47,96,60,1
9781149,40,37,85,85,1
6294583,58,54,79,71,1
6816732,29,42,90,63,1
6873480,81,50,61,49,0
5117142,36,58,98,76,1
6395067,95,24,89,61,1
6424486,48,45,95,51,1
9226493,62,43,86,68,1
5070615,86,80,99,59,1
5516135,24,43,78,54,1
9567371,72,45,62,42,0
5866970,41,44,93,53,1
6408030,58,53,64,70,1
6952473,62,44,78,51,1
9434979,73,49,51,45,0
7581544,21,67,99,67,1
9135088,47,54,62,55,1
9335996,45,55,86,80,1
9417097,76,60,77,66,1
5110424,61,55,51,51,1
5551382,44,48,99,87,1
8188367,11,60,57,39,0
5128655,80,24,80,48,0
8037206,68,70,56,50,1
9249075,50,61,90,65,1
9920609,34,38,60,62,1
5061360,35,38,80,62,1
7803352,83,52,87,61,1
8690463,46,44,62,41,0
9415338,26,33,96,72,1
6078694,24,51,98,63,1
8120532,32,60,88,54,1
9111776,8,69,89,67,1
5843433,95,55,51,47,0
6472013,74,43,89,67,1
7745252,49,36,87,81,1
9947547,65,32,60,62,1
5032549,48,42,92,76,1
5417815,68,60,72,56,1
8447899,54,54,53,47,0
6997973,66,15,53,44,0
7163368,67,44,86,63,1
8252450,77,57,74,55,1
5761031,44,55,51,47,0
6710174,39,71,87,72,1
7425068,75,46,51,55,1
8083401,67,29,99,65,1
5290760,30,25,71,49,0
7191288,36,43,45,43,0
8450868,68,54,93,61,1
6284396,49,53,72,55,1
6938958,52,62,94,61,1
7253527,56,58,97,73,1
5238020,44,79,62,46,0
6493446,69,35,80,63,1
7676400,38,55,71,67,1
7339440,41,37,58,50,1
7677000,98,48,60,54,1
9185418,31,61,36,41,0
9683007,23,36,83,53,1
7317600,5,70,60,52,1
7675093,27,25,98,74,1
9543686,18,67,61,53,1
5577809,15,63,79,69,1
7411819,20,53,71,61,1
7664766,53,72,73,53,1
9907969,25,54,35,48,0
6627482,49,37,56,50,1
6852507,78,24,87,50,1
8175767,60,50,54,52,1
8826183,22,40,47,36,0
7009185,76,48,47,51,1
8204984,80,47,75,65,1
8247913,49,27,83,60,1
7695449,43,40,83,59,1
7939495,59,67,82,76,1
8386383,54,44,77,48,0
8790466,50,43,100,51,1
5353639,84,49,85,63,1
5451192,28,57,77,64,1
8183069,17,51,94,62,1
5612443,16,69,67,54,1
6669125,32,40,78,67,1
7087061,60,58,90,46,0
8407045,83,47,78,44,0
5356381,31,42,52,50,1
6609628,64,52,71,66,1
7482933,39,35,94,56,1
5185927,83,54,95,70,1
7051495,88,41,79,57,1
8144671,30,51,77,57,1
9559738,21,35,99,67,1
5849671,55,27,92,62,1
8102156,14,43,83,59,1
9678275,64,73,69,61,1
5037129,52,61,50,36,0
7705458,56,49,70,47,0
9958586,68,59,93,65,1
6246365,45,74,97,65,1
6725115,43,57,96,75,1
9472247,22,44,77,69,1
6071671,40,52,81,55,1
6712709,32,52,92,70,1
8185720,26,67,85,78,1
8882397,26,62,66,54,1
5504258,58,67,94,64,1
6213091,11,46,66,44,0
6284831,49,42,94,80,1
5485990,60,30,67,49,0
5709809,87,50,62,39,0
6629288,34,49,69,50,1
6067445,41,44,83,75,1
7500876,31,47,73,48,0
9737791,76,54,73,53,1
5740713,53,59,72,66,1
8884895,48,44,72,58,1
9742667,23,69,69,53,1
5864969,23,51,60,55,1
6264763,8,24,64,49,0
8519860,61,58,88,75,1
9457986,46,39,91,69,1
6425096,85,63,65,37,0
6761189,59,46,81,61,1
8990654,63,50,82,56,1
5656756,68,35,42,48,0
6019709,44,63,88,74,1
6028081,44,49,78,61,1
6845430,43,70,93,54,1
5945461,38,53,47,27,0
7309919,16,26,76,66,1
7343165,65,43,79,57,1
6440777,85,51,92,68,1
7416374,79,55,68,56,1
8904010,37,61,77,79,1
7197799,53,74,93,70,1
7365258,88,48,52,47,0
9468604,39,73,65,52,1
5262139,71,49,52,36,0
6362216,62,64,81,58,1
7127627,62,49,53,43,0
5434024,86,34,99,67,1
9002413,59,46,71,53,1
9101360,20,35,61,58,1
5120109,94,54,74,58,1
5401293,17,29,59,55,1
7067400,51,50,67,46,0
7499744,52,37,82,69,1
8052943,41,32,67,57,1
9593919,80,34,61,49,0
5484491,53,38,89,52,1
5803806,44,35,96,76,1
9998741,15,33,93,64,1
5228791,51,46,42,40,0
6953683,21,50,77,60,1
7629936,40,45,87,71,1
6315786,33,48,61,57,1
6766529,12,46,82,54,1
7637059,60,61,55,62,1
7646560,34,70,84,54,1
7945621,51,32,70,50,1
9535950,37,54,56,46,0
5548336,17,38,61,49,0
7772688,29,40,88,66,1
9503226,70,37,77,67,1
5448149,15,50,97,63,1
8191147,56,57,61,65,1
9977043,54,45,57,49,0
5363288,40,34,79,56,1
5429881,44,49,76,56,1
6565419,68,67,91,60,1
5323824,58,46,51,44,0
8936614,51,54,84,52,1
9639658,18,61,56,38,0
6339814,73,68,55,52,1
7949049,82,53,88,78,1
8498745,20,48,87,59,1
6464351,33,30,63,59,1
8885136,56,66,89,66,1
9419700,66,50,53,49,0
6223026,20,52,80,62,1
7991861,61,46,84,52,1
9120835,60,24,94,60,1
6304395,43,46,96,71,1
6546244,61,61,46,44,0
9314937,28,39,65,58,1
5331046,45,55,65,48,0
5341091,12,49,63,49,0
6466818,35,66,70,49,0
7559013,70,54,82,63,1
6320798,45,29,73,61,1
7143771,71,65,76,50,1
9032976,56,44,64,38,0
9577054,37,59,58,55,1
6109633,59,66,86,56,1
7503790,31,33,65,41,0
9139817,58,36,84,55,1
5610922,42,58,82,66,1
6568812,92,49,68,44,0
6943241,71,50,74,64,1
8922707,76,51,48,53,1
5915701,41,59,84,68,1
7573063,50,54,93,85,1
9158584,67,35,67,51,1
9169258,51,52,60,48,0
6731569,40,47,83,49,0
8012448,67,42,99,71,1
8881122,53,39,71,62,1
6646807,45,57,100,52,1
7761082,63,32,83,70,1
9310463,78,61,69,55,1
9948613,93,72,67,54,1
6280597,59,31,78,68,1
6781895,66,31,79,71,1
9171193,54,53,82,66,1
6175345,19,48,26,32,0
7826359,61,46,71,59,1
8376034,45,49,72,69,1
9575242,10,49,73,65,1
6040352,39,59,71,46,0
7295847,39,50,98,54,1
8434842,6,56,87,58,1
8566761,53,43,83,48,0
6200612,26,46,100,61,1
7561077,71,41,71,75,1
8965599,81,45,60,44,0
5909969,6,65,84,64,1
6998246,38,61,82,64,1
7337298,69,40,64,79,1
9773476,59,70,86,59,1
7985195,59,39,92,67,1
9348604,60,58,83,58,1
9815835,50,48,91,54,1
7219480,41,33,81,62,1
7657335,66,72,78,79,1
7840995,60,44,68,53,1
8983561,89,65,69,64,1
6836068,39,64,69,49,0
8486383,74,64,53,52,1
9771570,48,51,80,66,1
5910582,13,33,59,53,1
7563355,80,43,72,60,1
9715277,31,32,97,55,1
7084270,32,44,54,51,1
7769059,55,48,85,61,1
8612061,40,57,68,75,1
9674713,55,81,78,50,1
5676881,42,30,94,67,1
8888514,59,78,82,68,1
9987773,56,60,89,55,1
5795982,62,55,94,58,1
6368938,30,38,93,55,1
7741316,52,72,79,66,1
9199164,98,39,62,52,1
6001385,38,46,77,59,1
6671124,90,54,79,58,1
7616067,65,40,74,60,1
8872016,55,51,56,43,0
5196714,22,40,53,39,0
8057979,54,63,79,63,1
8192480,51,38,70,48,0
5472181,42,39,80,61,1
8217823,46,58,98,65,1
8467142,48,40,63,50,1
6065043,68,21,76,58,1
6249311,59,60,57,39,0
8063457,72,52,81,58,1
8116142,17,62,84,56,1
5859151,61,29,92,84,1
6583709,74,23,83,62,1
7960595,39,57,60,50,1
8064406,64,56,75,71,1
6365031,36,44,52,44,0
7865035,11,30,90,66,1
8936017,16,66,82,70,1
6795546,79,49,74,72,1
8198075,51,46,78,60,1
8765648,93,63,45,54,1
6181464,52,45,97,56,1
6877892,70,79,88,74,1
9700000,40,60,71,54,1
5286644,95,31,98,82,1
5501636,18,48,81,57,1
5977922,42,62,87,56,1
6088404,49,52,97,60,1
7337538,6,54,95,64,1
7946294,65,52,76,56,1
5444237,44,38,64,65,1
8097182,58,63,79,57,1
8697846,59,38,46,61,1
7673150,63,58,76,64,1
8955383,45,36,72,57,1
9271220,67,31,72,46,0
5065785,78,38,82,69,1
9448537,46,54,99,73,1
9527578,47,48,54,47,0
6712387,37,54,59,57,1
8722510,36,48,97,62,1
9409735,44,36,82,72,1
9812701,49,41,39,29,0
7575837,54,63,82,68,1
9364996,62,77,49,39,0
9366384,46,48,99,55,1
6386580,49,75,90,55,1
7597562,70,36,20,18,0
8782710,58,61,84,63,1
9497204,40,62,94,66,1
6374260,62,62,67,61,1
7203082,53,57,58,33,0
7756157,22,36,55,62,1
9570473,68,50,59,57,1
6624126,53,50,65,51,1
7136667,55,45,82,59,1
7273739,40,43,91,57,1
8161568,80,74,66,53,1
7426434,67,37,86,67,1
7970707,45,61,73,62,1
8642779,59,53,67,69,1
9388519,7,45,58,54,1
8123080,46,72,77,68,1
8888124,46,46,71,38,0
9007639,32,46,95,79,1
5752637,38,67,71,54,1
6609038,30,53,84,72,1
8461038,37,58,44,34,0
5317173,36,38,100,78,1
6527845,41,60,87,57,1
6647648,35,57,89,59,1
8264159,71,53,80,70,1
5801541,41,63,67,69,1
6815832,88,35,68,57,1
8331416,74,57,78,52,1
9308412,63,64,71,51,1
7602756,97,39,57,62,1
7822037,44,64,94,74,1
9842637,28,39,63,58,1
5659740,77,57,100,72,1
6004092,65,31,98,74,1
6636529,71,50,46,59,1
8078167,69,50,45,41,0
5684944,18,53,100,57,1
6001868,72,37,97,69,1
6870058,57,30,76,67,1
8797028,92,61,85,67,1
6670742,55,64,55,49,0
8424906,82,38,91,65,1
8442661,40,41,67,49,0
9470036,66,32,83,54,1
6434413,48,33,48,44,0
8352442,61,37,87,67,1
9400155,58,69,81,62,1
5564229,36,44,80,53,1
7661524,43,56,89,60,1
8649621,30,67,85,54,1
5460055,71,54,95,67,1
5652171,10,71,65,53,1
7893535,32,54,89,48,0
9156543,51,53,98,54,1
5759703,43,60,76,53,1
6751361,53,49,78,64,1
7141763,34,36,93,49,0
8765889,54,58,92,68,1
5110449,71,61,89,75,1
7224940,21,51,73,62,1
7759151,37,81,72,70,1
8906089,53,66,100,63,1
8137927,6,66,98,75,1
9214007,46,34,40,48,0
9940372,79,58,48,51,1
5783229,41,47,96,64,1
6072196,54,52,74,52,1
7905216,82,67,61,56,1
8279266,86,48,42,41,0
5889359,31,37,75,57,1
6402001,47,35,88,62,1
6470747,67,33,62,45,0
7734260,57,39,68,51,1
5321036,56,54,88,60,1
5760948,20,28,56,59,1
7327238,58,52,100,72,1
6292820,21,36,52,37,0
6669322,58,66,86,52,1
8095887,61,56,79,69,1
8839900,67,54,72,36,0
5911732,64,67,62,60,1
7865132,40,65,75,61,1
8362722,55,52,89,74,1
8917026,61,37,55,47,0
5657945,48,43,39,44,0
8999975,7,54,62,61,1
9721128,45,54,78,52,1
5307621,27,50,46,52,1
5666594,58,55,59,47,0
6336127,41,30,100,68,1
5607178,23,46,58,45,0
6525010,76,44,67,47,0
8547649,84,38,72,52,1
9893328,59,40,68,55,1
5863848,93,49,91,51,1
6351248,68,44,87,59,1
7621133,41,50,88,74,1
7901540,18,56,99,67,1
6587609,61,57,84,68,1
7765526,15,43,71,66,1
8574159,49,83,70,55,1
9350357,43,41,92,47,0
7210954,48,63,74,64,1
8044304,57,39,97,71,1
9129601,39,70,69,55,1
7603143,88,37,92,46,0
8739008,42,38,70,65,1
9032930,38,44,72,64,1
9728999,67,55,63,57,1
5764279,22,48,66,56,1
7434610,49,38,83,48,0
8659009,17,71,95,77,1
5706718,35,61,99,75,1
6511416,89,55,72,60,1
7221255,14,51,77,58,1
5111269,20,46,100,67,1
7202505,53,39,96,82,1
8826277,6,64,40,26,0
7126457,7,66,43,42,0
8824977,48,53,97,65,1
9090901,75,53,61,60,1
5853916,45,54,96,70,1
6688039,51,62,83,49,0
9530050,83,28,78,58,1
5112599,43,47,80,64,1
6700805,62,49,76,66,1
7090404,67,52,72,62,1
7743949,21,59,85,73,1
6273032,74,44,73,73,1
7003356,64,67,73,59,1
7080937,36,65,89,71,1
7790243,59,56,73,75,1
5317859,57,45,41,31,0
7573320,46,31,55,46,0
9073969,13,62,93,72,1
9225142,65,69,89,65,1
6773096,52,42,91,74,1
6887986,76,55,94,51,1
7498299,53,48,54,48,0
8656172,67,38,72,60,1
5730329,81,37,100,74,1
6752573,60,59,46,34,0
8123322,50,53,63,64,1
5880171,69,55,64,52,1
7024568,18,67,54,42,0
9518029,54,42,68,53,1
6454757,42,30,66,46,0
6500516,4,63,89,71,1
9981603,34,35,71,54,1
5115383,74,58,81,65,1
5251076,45,48,85,79,1
6484849,91,57,89,74,1
9352173,73,50,68,50,1
5553204,47,44,98,60,1
7226877,31,63,52,43,0
7265606,36,59,86,65,1
8072448,75,68,72,62,1
5049230,9,27,57,49,0
8456549,67,53,97,77,1
9579693,50,32,66,52,1
5237377,42,40,72,56,1
5373268,27,43,62,46,0
7355606,17,57,90,62,1
8608049,87,42,62,62,1
6155863,52,37,96,52,1
7026995,66,46,65,49,0
9419130,43,41,63,53,1
6826057,66,31,75,47,0
7071972,66,64,76,66,1
8228275,70,28,97,75,1
9061106,80,54,92,64,1
6795023,64,54,71,66,1
7992606,27,40,85,53,1
9116176,24,71,68,57,1
8345093,55,65,84,74,1
8403567,69,51,56,46,0
8527449,89,55,71,52,1
9369754,30,53,83,57,1
6179902,56,65,85,79,1
7262469,91,36,82,54,1
8410352,37,62,87,55,1
9515845,59,52,100,52,1
6335309,48,39,77,69,1
6750753,66,63,93,59,1
9886426,95,58,93,77,1
5525722,13,45,77,60,1
5969453,42,35,89,64,1
8551319,74,53,72,62,1
6298115,53,32,53,61,1
6834250,52,71,97,59,1
7549161,45,63,85,55,1
8760786,46,47,56,48,0
7388499,52,56,35,36,0
8582831,63,70,76,58,1
8884444,25,46,100,70,1
5344831,47,49,80,57,1
7148866,59,50,74,60,1
7963634,56,56,81,55,1
6672654,52,56,90,52,1
8672526,54,31,73,53,1
8810899,41,40,72,65,1
9833654,65,74,95,65,1
6126957,66,45,86,48,0
6770536,65,70,79,75,1
7318163,92,63,90,72,1
9034575,48,27,77,51,1
7296779,22,42,66,48,0
7972361,29,50,83,56,1
9967086,87,56,82,49,0
7459313,44,36,60,45,0
8373291,90,30,76,55,1
8735505,56,68,45,44,0
9435268,29,45,84,58,1
5259527,42,53,90,60,1
7965820,53,73,71,63,1
9339911,48,48,69,52,1
9790733,73,47,63,59,1
5483446,56,58,64,54,1
6894134,89,36,89,75,1
9067836,58,67,71,63,1
7064444,56,55,57,43,0
7489010,91,39,54,48,0
8423262,33,48,76,52,1
5485682,34,27,91,55,1
5800299,31,44,64,52,1
8834567,54,42,75,58,1
7660877,56,59,72,58,1
7819326,63,76,74,53,1
9718953,25,37,69,59,1
6664091,39,56,72,58,1
8097488,78,42,80,46,0
8359763,50,38,64,60,1
7609576,94,59,74,70,1
9139621,29,54,85,63,1
9780710,56,40,78,66,1
7807758,57,47,51,43,0
8631950,66,45,38,34,0
8995835,41,40,99,61,1
5035229,58,43,82,56,1
6383760,46,63,64,50,1
7311184,64,61,85,51,1
9382360,42,28,96,66,1
5870956,32,33,90,74,1
6962151,31,53,69,53,1
8288904,39,47,99,58,1
9377909,19,44,92,66,1
6879519,49,68,68,52,1
7154092,9,59,57,57,1
7709720,17,56,77,75,1
9976580,60,49,76,74,1
5731493,45,48,79,79,1
6573279,49,65,69,51,1
9349589,72,31,71,57,1
6387803,25,61,87,65,1
6546443,37,50,87,64,1
9005473,27,37,93,53,1
5890144,60,60,77,69,1
6162218,64,71,86,60,1
6731395,60,38,99,79,1
6427954,58,41,77,64,1
7071252,61,61,87,57,1
7992814,81,39,93,77,1
9611678,82,52,77,68,1
7353786,39,36,79,69,1
7847552,65,44,79,48,0
9099316,45,38,48,29,0
5015385,32,55,77,54,1
5972107,11,48,64,52,1
7485824,42,49,98,77,1
8184969,76,58,90,68,1
5045620,49,47,53,47,0
8683196,18,29,81,45,0
9850835,84,42,94,54,1
5937783,41,39,99,63,1
7752651,58,59,81,57,1
9186653,60,33,78,62,1
6596936,56,52,81,69,1
7600226,31,37,55,51,1
8923391,40,58,52,48,0
5410488,34,49,45,35,0
6383138,42,60,61,50,1
8962865,31,48,98,70,1
6313983,49,45,58,53,1
8819090,9,44,75,55,1
9347016,53,55,73,55,1
9362522,64,60,53,41,0
5478071,64,59,71,61,1
8161298,60,46,70,49,0
8277996,18,65,66,48,0
8582364,41,43,63,62,1
6008127,46,22,79,66,1
7297055,54,53,62,65,1
8287028,49,50,100,66,1
5470450,46,60,70,60,1
6830471,54,26,63,50,1
9364424,35,62,67,57,1
9751867,76,40,66,52,1
5100320,71,39,99,67,1
5710436,59,56,87,64,1
6459073,51,36,85,61,1
5979278,78,61,51,53,1
6502104,62,55,79,51,1
8163292,55,61,89,59,1
8837586,57,65,63,53,1
5456757,30,28,69,47,0
8844359,28,33,78,70,1
9487430,41,58,93,59,1
7505408,50,25,57,49,0
7868078,39,47,86,71,1
8411482,30,48,98,60,1
8879663,4,70,85,56,1
6845548,39,38,70,50,1
7557726,66,57,96,78,1
8493621,56,51,74,58,1
9760723,56,54,90,57,1
6460932,67,50,93,55,1
6909665,69,44,45,47,0
9054076,88,48,92,64,1
5989394,29,47,96,55,1
7040431,49,53,59,61,1
8354757,11,57,76,56,1
9961016,30,48,78,48,0
5557154,47,68,83,58,1
6229228,7,51,82,55,1
7201776,31,44,74,56,1
8746146,51,61,83,51,1
6678676,56,41,100,48,0
6924463,75,34,45,51,1
7354546,78,35,39,39,0
6289403,6,29,75,63,1
7097299,14,47,88,52,1
8608540,49,79,94,79,1
8820421,19,50,42,38,0
5355769,36,39,79,62,1
6979159,44,61,64,50,1
7819379,81,53,69,64,1
5008586,4,64,38,23,0
5986125,71,74,76,84,1
6323622,63,45,99,71,1
9964622,36,36,83,77,1
5521187,71,56,78,50,1
5961244,17,38,82,71,1
7831907,45,56,62,54,1
9113126,50,60,52,43,0
5511237,82,52,86,63,1
5685235,43,59,85,68,1
8346394,22,42,73,46,0
9601312,43,68,65,46,0
5238181,36,40,95,55,1
8467401,40,51,95,59,1
8846796,50,57,86,54,1
8950511,30,45,99,67,1
5861529,28,78,61,56,1
6482916,56,57,88,51,1
6839879,78,46,87,55,1
7977754,65,26,51,43,0
5362516,44,52,62,60,1
7968267,59,63,72,49,0
8309634,45,32,91,62,1
8410604,42,53,81,60,1
7832595,46,55,96,70,1
8707344,55,49,100,46,0
9843134,30,41,79,77,1
6661677,12,33,76,74,1
8402256,58,48,80,62,1
8795815,71,47,88,62,1
5928089,63,55,90,75,1
6317057,73,62,90,58,1
8425663,83,81,52,36,0
5388893,43,56,80,65,1
5654583,44,58,97,75,1
5883339,33,32,71,51,1
7874694,59,35,78,68,1
7258311,40,35,80,66,1
7902598,80,61,67,52,1
9398547,47,59,83,65,1
7079375,46,67,91,63,1
7711048,66,40,87,64,1
7771584,36,62,58,54,1
7085478,71,69,69,45,0
7164566,27,20,82,54,1
8612908,24,43,90,61,1
8862767,93,56,80,52,1
5220305,46,46,83,70,1
5419460,37,36,89,61,1
6868858,60,49,99,77,1
9841947,8,59,83,75,1
6143428,88,54,57,50,1
8276436,26,69,80,60,1
8360361,56,70,64,62,1
8246486,53,47,49,39,0
8469973,29,31,64,52,1
9313996,39,39,49,49,0
6232115,67,66,71,48,0
7188673,18,61,88,66,1
8203984,93,54,54,42,0
8453001,50,75,49,47,0
8490877,51,36,89,65,1
9288603,54,51,98,62,1
5398458,20,60,70,66,1
7428620,46,51,71,42,0
8041289,67,46,91,59,1
6397977,12,40,62,68,1
6998656,42,55,94,64,1
7047372,100,51,79,83,1
7592701,60,23,67,67,1
6481748,16,39,95,63,1
7094265,43,60,46,48,0
7717831,30,45,83,56,1
9734416,36,53,67,57,1
5541425,84,30,98,70,1
8933592,45,43,97,73,1
9963561,51,33,95,72,1
9963981,23,54,51,51,1
6866628,4,50,86,57,1
7591434,77,69,40,34,0
8086530,80,61,62,62,1
8382324,85,28,78,56,1
6422396,77,53,98,70,1
8433763,89,52,70,59,1
9367211,25,50,66,57,1
5899383,30,60,59,33,0
6114075,5,51,73,59,1
9051090,78,45,66,47,0
9580681,31,67,82,50,1
5194839,54,40,87,71,1
5200225,82,59,94,56,1
7701142,56,51,80,61,1
5933754,65,44,76,60,1
7152216,51,58,84,53,1
7724353,2,70,60,46,0
8304743,7,68,64,46,0
5483467,34,73,65,43,0
8100839,69,66,94,68,1
8785147,15,40,84,58,1
9707472,54,47,79,72,1
5153666,19,38,84,88,1
5333313,15,61,96,64,1
8053035,38,37,100,63,1
7197803,42,31,57,46,0
7518478,58,84,92,80,1
8170526,48,47,95,71,1
9132819,54,53,74,65,1
7764572,35,20,56,31,0
8500243,86,32,88,72,1
9006536,73,49,52,41,0
9707413,77,56,78,42,0
5432289,50,54,98,70,1
8794503,84,60,89,45,0
8914434,79,47,75,57,1
6134334,53,44,71,71,1
8146434,7,33,97,69,1
8506354,55,44,50,67,1
9476570,75,61,63,41,0
6186786,86,39,71,63,1
7747988,58,92,82,67,1
9021268,59,59,60,63,1
5563151,34,44,55,59,1
6075188,79,48,54,52,1
6229801,8,48,75,66,1
5419557,40,32,77,74,1
5467244,94,70,58,57,1
7108513,76,36,71,65,1
8409051,72,66,89,65,1
5101909,39,72,64,58,1
8311210,60,64,41,41,0
9932663,38,56,71,48,0
6483763,50,63,71,61,1
6613760,59,32,62,36,0
8077658,69,44,74,58,1
5613903,77,50,49,55,1
5652638,49,28,98,84,1
9228443,45,86,50,44,0
5113278,58,33,67,52,1
7388956,55,66,64,62,1
7537796,68,54,76,55,1
5405059,82,34,74,36,0
5720276,79,56,97,71,1
8477732,55,41,55,59,1
5388336,55,59,77,58,1
7022505,69,57,94,85,1
7506573,46,63,84,52,1
8782221,24,54,59,49,0
8260908,34,55,49,41,0
8610942,76,38,91,67,1
9312796,54,30,53,47,0
9337790,68,28,88,64,1
5205444,51,64,75,55,1
5670911,70,39,81,43,0
8064775,40,44,86,71,1
6470184,46,45,86,50,1
7755271,32,63,95,66,1
8894225,36,74,94,80,1
6858920,12,22,98,70,1
7012787,88,67,52,40,0
7946598,13,51,88,58,1
8746427,23,46,80,61,1
6094835,51,66,86,59,1
9471967,30,63,84,68,1
9905332,83,30,68,59,1
6327658,27,16,61,55,1
6825666,70,64,63,42,0
9101305,51,52,37,36,0
5697589,55,48,93,72,1
6665630,89,39,56,43,0
7884442,96,43,39,33,0
5030007,44,48,85,61,1
5045315,68,61,74,56,1
7872617,24,58,76,63,1
9643565,70,58,88,54,1
6235202,12,61,98,83,1
6408297,34,37,97,70,1
6667332,48,37,99,77,1
9835654,66,23,77,65,1
6124258,76,36,48,48,0
6633044,75,48,74,57,1
8013887,59,59,56,43,0
8539966,35,38,70,50,1
5242432,47,37,91,70,1
8054016,56,63,84,52,1
8306075,83,57,81,63,1
5729012,77,57,99,77,1
7240976,30,35,99,81,1
7552164,44,28,52,46,0
6325881,55,43,56,52,1
7689237,41,44,71,70,1
9055368,49,70,66,57,1
5164004,57,42,70,54,1
5529914,53,49,86,60,1
7880188,43,38,55,47,0
9425074,87,55,58,28,0
5725247,46,42,94,64,1
6127261,33,44,40,36,0
6382471,18,24,83,57,1
6914323,37,70,71,65,1
7204501,26,71,75,58,1
8194245,88,34,89,81,1
9964974,55,41,90,59,1
6605437,21,38,99,51,1
7036971,65,63,74,52,1
7457453,40,51,91,53,1
9796333,33,40,60,48,0
5742949,55,53,78,68,1
6029311,79,34,95,55,1
9904008,80,28,86,64,1
5852496,78,36,63,66,1
7397962,26,44,56,65,1
8979907,7,53,66,66,1
9570645,91,59,74,54,1
6862466,32,73,85,73,1
6980118,12,59,93,49,0
7825795,29,63,82,60,1
5087716,45,54,90,69,1
5828448,58,45,99,70,1
7602239,74,32,59,39,0
6074484,38,29,95,71,1
7032039,66,64,78,74,1
9082186,53,53,70,52,1
6608650,70,31,96,76,1
7747352,30,82,98,67,1
9407511,41,61,54,47,0
7060061,57,19,60,47,0
9159827,24,32,68,61,1
9268402,33,54,92,71,1
5194792,23,41,93,67,1
6517928,64,48,93,80,1
6970426,30,66,83,62,1
5340063,64,41,74,54,1
5429200,85,47,67,47,0
5648538,23,23,93,57,1
8046663,57,18,85,49,0
6229186,48,45,71,60,1
7688016,76,40,65,51,1
9524327,89,41,74,62,1
9585716,45,57,84,74,1
7004754,61,47,87,73,1
7049449,68,49,71,69,1
9831287,29,43,85,61,1
5790196,74,45,74,64,1
6402284,36,63,36,46,0
7295557,42,30,79,51,1
9341452,49,66,85,58,1
6250900,30,50,58,58,1
6422036,41,48,68,47,0
7242755,43,49,98,60,1
8148002,76,49,67,61,1
5163458,65,49,89,65,1
6690087,10,46,55,47,0
6993281,84,68,63,47,0
5021059,59,38,55,55,1
5554730,90,63,55,51,1
6152274,43,42,69,59,1
7102490,38,34,98,70,1
7591937,49,71,73,50,1
8457161,63,57,55,55,1
6782264,63,27,94,50,1
8989485,44,57,91,81,1
9775477,49,47,96,78,1
7976728,61,66,60,55,1
8454612,31,65,82,65,1
8510311,27,66,59,61,1
9012538,38,58,92,58,1
5512271,83,64,86,50,1
6177374,49,46,83,47,0
6559111,62,73,70,64,1
7222223,48,63,100,66,1
5003749,21,22,62,70,1
7138348,57,49,64,64,1
8130009,76,56,79,58,1
9165529,52,31,89,71,1
6778138,54,59,62,72,1
7751296,52,58,75,57,1
8191006,24,48,64,68,1
5929009,59,46,94,67,1
7300481,21,73,88,59,1
8055080,44,56,53,52,1
9634891,80,60,93,74,1
5595318,56,54,76,58,1
8237346,67,40,56,48,0
9653850,70,42,89,55,1
7312048,24,65,53,44,0
8442528,41,27,41,53,1
9855639,49,41,89,57,1
6707747,53,36,78,73,1
6727916,27,33,94,62,1
7528474,58,62,85,71,1
9823742,51,52,55,41,0
7260667,85,39,97,84,1
8225878,40,50,85,55,1
8398916,36,42,43,33,0
8640000,85,74,55,66,1
5035060,15,56,70,64,1
6374086,10,31,74,58,1
9103893,97,29,94,60,1
5793741,62,44,74,51,1
6445192,44,32,91,56,1
7737736,25,38,56,49,0
8190690,12,65,61,34,0
6488161,73,44,78,58,1
8192588,68,44,88,61,1
9919324,44,44,74,56,1
6317387,47,49,100,85,1
7860014,20,15,74,45,0
9987699,84,33,34,23,0
6430963,69,59,67,50,1
7416334,38,40,52,50,1
8942449,55,41,46,36,0
9924303,86,64,63,48,0
7017638,42,46,80,56,1
7573930,83,39,72,47,0
8482970,60,36,77,55,1
8865683,34,50,85,57,1
5874075,26,56,93,61,1
9621005,88,80,72,62,1
9672320,70,41,100,69,1
9944137,41,58,58,57,1
5831405,39,47,98,69,1
8297170,41,44,76,52,1
8527717,57,45,70,70,1
7284231,67,25,85,74,1
7462670,16,53,75,47,0
8678774,56,34,68,48,0
6203319,48,38,66,52,1
6568995,16,53,70,54,1
7112999,24,51,68,49,0
5068132,18,44,93,75,1
6015191,29,55,79,58,1
6627309,44,57,77,53,1
5852084,31,62,64,50,1
7618194,9,66,56,50,1
9509498,56,73,39,29,0
5385122,48,38,93,61,1
5875308,44,49,76,51,1
7035673,53,37,50,57,1
9637108,46,49,78,62,1
5513763,44,46,79,53,1
